tanggal,stasiun,pm10,pm25,so2,co,o3,no2,max,critical_parameter,target_kategori,temperature_2m_max,temperature_2m_min,precipitation_sum,precipitation_hours,wind_speed_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,temperature_2m_mean,relative_humidity_2m_mean,cloud_cover_mean,surface_pressure_mean,wind_gusts_10m_max,winddirection_10m_dominant,relative_humidity_2m_max,relative_humidity_2m_min,cloud_cover_max,cloud_cover_min,wind_gusts_10m_mean,wind_speed_10m_mean,wind_gusts_10m_min,wind_speed_10m_min,surface_pressure_max,surface_pressure_min,washout_effect,ventilation_proxy,rainy_day,is_holiday_nasional,nama_libur,is_weekend,day_name,is_working_day,tahun,Total_Penduduk,ndvi,month,year,day_of_week
2010-03-04,DKI1,59.0,64.55836486816406,9.0,32.0,62.0,20.0,62.0,O3,SEDANG,30.7,24.5,6.9,10.0,9.5,236.0,20.45,27.0,86.0,78.0,1008.6,22.7,236.0,97.0,72.0,100.0,27.0,12.2,4.4,5.8,2.3,1010.0,1005.9,30.360000000000003,0.0043624826492167,1.0,0.0,,0.0,Thursday,1,2010.0,902973.0,0.1344125,3.0,2010.0,3.0
2010-03-05,DKI1,62.0,80.2846450805664,11.0,35.0,31.0,19.0,62.0,PM10,SEDANG,28.8,24.4,7.0,10.0,10.5,80.0,13.54,26.4,87.0,100.0,1009.3,23.8,80.0,96.0,76.0,100.0,99.0,10.5,4.0,5.4,0.8,1011.0,1008.1,28.0,0.0039631427722183,1.0,0.0,,0.0,Friday,1,2010.0,902973.0,0.13155625,3.0,2010.0,4.0
2010-03-06,DKI1,72.0,81.89411163330078,10.0,54.0,43.0,23.0,72.0,PM10,SEDANG,30.0,24.5,5.7,8.0,11.2,321.0,19.79,27.0,86.0,84.0,1010.4,23.0,321.0,97.0,75.0,100.0,38.0,12.7,4.3,5.4,0.5,1012.9,1008.5,24.51,0.0042557403008709,1.0,0.0,,1.0,Saturday,0,2010.0,902973.0,0.1287,3.0,2010.0,5.0
2010-03-07,DKI1,59.0,63.990779876708984,7.0,46.0,57.0,19.0,59.0,PM10,SEDANG,30.2,24.2,9.4,17.0,9.3,311.0,19.93,26.7,87.0,88.0,1010.4,24.8,311.0,97.0,75.0,100.0,50.0,13.1,4.3,5.4,0.4,1012.2,1007.8,40.42,0.0042557403008709,1.0,0.0,,1.0,Sunday,0,2010.0,902973.0,0.134625,3.0,2010.0,6.0
2010-03-08,DKI1,56.0,61.966285705566406,7.0,37.0,39.0,18.0,56.0,PM10,SEDANG,30.2,24.4,13.1,16.0,7.9,266.0,18.22,26.6,87.0,90.0,1010.2,19.1,266.0,96.0,72.0,100.0,52.0,11.9,4.4,7.2,0.5,1012.3,1007.8,57.64,0.0043555731538309,1.0,0.0,,0.0,Monday,1,2010.0,902973.0,0.14055,3.0,2010.0,0.0
2010-03-09,DKI1,45.0,58.19533920288086,5.0,33.0,27.0,15.0,45.0,PM10,BAIK,29.1,24.6,15.3,18.0,10.3,259.0,18.1,26.4,87.0,97.0,1011.2,24.8,259.0,94.0,78.0,100.0,91.0,14.2,5.1,8.3,1.1,1013.1,1009.1,78.03,0.0050435126582278,1.0,0.0,,0.0,Tuesday,1,2010.0,902973.0,0.146475,3.0,2010.0,1.0
2010-03-10,DKI1,44.0,51.7654914855957,8.0,37.0,41.0,19.0,44.0,PM10,BAIK,29.2,24.2,12.9,18.0,11.1,253.0,12.78,25.9,88.0,100.0,1012.4,23.0,253.0,95.0,74.0,100.0,99.0,13.3,6.1,5.0,4.2,1014.3,1010.6,78.69,0.0060252864480442,1.0,0.0,,0.0,Wednesday,1,2010.0,902973.0,0.1524,3.0,2010.0,2.0
2010-03-11,DKI1,51.0,57.644039154052734,6.0,37.0,18.0,14.0,51.0,PM10,SEDANG,28.5,24.0,9.7,14.0,17.0,301.0,14.98,25.6,88.0,93.0,1013.4,32.0,301.0,95.0,79.0,100.0,70.0,16.1,6.7,9.0,0.8,1015.4,1011.7,64.99,0.0066114071442668,1.0,0.0,,0.0,Thursday,1,2010.0,902973.0,0.158325,3.0,2010.0,3.0
2010-03-12,DKI1,43.0,59.05231857299805,6.0,42.0,39.0,20.0,43.0,PM10,BAIK,29.7,23.6,1.4,7.0,9.7,56.0,21.72,26.6,81.0,64.0,1013.2,21.6,56.0,95.0,66.0,93.0,43.0,13.3,4.7,7.2,0.8,1015.4,1010.3,6.58,0.0046387682589814,1.0,0.0,,0.0,Friday,1,2010.0,902973.0,0.16425,3.0,2010.0,4.0
2010-03-13,DKI1,74.0,96.1075439453125,9.0,46.0,64.0,16.0,74.0,PM10,SEDANG,30.7,24.0,1.3,4.0,10.3,96.0,23.51,27.1,82.0,49.0,1011.2,26.3,96.0,94.0,69.0,96.0,3.0,12.6,5.0,5.8,2.1,1012.9,1008.6,6.5,0.0049446202531645,1.0,0.0,,1.0,Saturday,0,2010.0,902973.0,0.170175,3.0,2010.0,5.0
2010-03-14,DKI1,61.0,72.12457275390625,9.0,27.0,27.0,13.0,61.0,PM10,SEDANG,29.9,24.3,7.9,10.0,14.4,80.0,21.79,26.6,86.0,78.0,1009.3,30.2,80.0,95.0,72.0,100.0,23.0,15.8,5.5,6.8,1.6,1011.1,1006.7,43.45,0.0054493213118002,1.0,0.0,,1.0,Sunday,0,2010.0,902973.0,0.1761,3.0,2010.0,6.0
2010-03-15,DKI1,52.0,62.17681884765625,8.0,28.0,30.0,15.0,52.0,PM10,SEDANG,29.0,24.2,9.6,16.0,11.5,360.0,19.36,26.3,88.0,91.0,1009.3,25.6,360.0,97.0,76.0,100.0,59.0,13.6,4.1,5.4,1.1,1011.0,1006.7,39.35999999999999,0.0040622213415238,1.0,0.0,,0.0,Monday,1,2010.0,902973.0,0.182025,3.0,2010.0,0.0
2010-03-16,DKI1,40.0,49.50656509399414,5.0,25.0,45.0,13.0,45.0,O3,BAIK,27.2,24.1,21.4,24.0,10.4,267.0,9.18,25.4,91.0,99.0,1009.5,22.0,267.0,96.0,83.0,100.0,93.0,11.7,4.7,6.8,2.1,1011.2,1007.8,100.58,0.004655770183259,1.0,1.0,Day of Silence,0.0,Tuesday,0,2010.0,902973.0,0.18795,3.0,2010.0,1.0
2010-03-17,DKI1,50.0,61.40430450439453,8.0,30.0,25.0,15.0,50.0,PM10,BAIK,28.1,23.7,18.8,22.0,13.0,275.0,10.61,25.4,91.0,99.0,1010.9,25.9,275.0,98.0,81.0,100.0,97.0,15.5,6.2,7.9,0.4,1013.1,1008.9,116.56,0.0061331486793945,1.0,0.0,,0.0,Wednesday,1,2010.0,902973.0,0.193875,3.0,2010.0,2.0
2010-03-18,DKI1,58.0,70.071533203125,10.0,33.0,23.0,15.0,58.0,PM10,SEDANG,28.9,23.9,3.1,9.0,9.2,268.0,12.87,25.9,86.0,95.0,1011.0,21.6,268.0,95.0,73.0,100.0,67.0,12.3,5.1,5.4,2.6,1012.5,1008.8,15.81,0.0050445103857566,1.0,0.0,,0.0,Thursday,1,2010.0,902973.0,0.1998,3.0,2010.0,3.0
2010-03-19,DKI1,63.0,75.35023498535156,10.0,44.0,36.0,18.0,63.0,PM10,SEDANG,30.1,23.8,11.1,13.0,9.3,256.0,20.43,26.4,88.0,78.0,1009.0,25.2,256.0,96.0,71.0,100.0,34.0,13.2,4.7,6.8,2.2,1011.0,1006.0,52.17,0.0046580773042616,1.0,0.0,,0.0,Friday,1,2010.0,902973.0,0.205725,3.0,2010.0,4.0
2010-03-20,DKI1,54.0,66.25480651855469,11.0,29.0,66.0,19.0,66.0,O3,SEDANG,29.1,24.4,22.2,24.0,7.4,238.0,14.05,26.2,88.0,99.0,1008.3,18.7,238.0,97.0,75.0,100.0,95.0,11.3,4.9,6.8,2.0,1009.7,1006.5,108.78,0.0048596647823068,1.0,0.0,,1.0,Saturday,0,2010.0,902973.0,0.21165,3.0,2010.0,5.0
2010-03-21,DKI1,52.0,64.61856079101562,7.0,33.0,31.0,16.0,52.0,PM10,SEDANG,29.4,24.1,14.3,17.0,9.9,250.0,17.64,26.2,88.0,96.0,1008.3,21.2,250.0,96.0,74.0,100.0,87.0,13.3,6.3,9.0,4.6,1009.8,1005.9,90.09,0.0062481404343945,1.0,0.0,,1.0,Sunday,0,2010.0,902973.0,0.217575,3.0,2010.0,6.0
2010-03-22,DKI1,37.0,49.066123962402344,5.0,22.0,15.0,10.0,37.0,PM10,BAIK,30.4,24.5,2.5,3.0,16.9,247.0,19.97,26.9,84.0,79.0,1007.0,33.8,247.0,94.0,73.0,100.0,6.0,17.7,9.5,8.3,4.9,1008.5,1004.7,23.75,0.0094339622641509,1.0,0.0,,0.0,Monday,1,2010.0,902973.0,0.2235,3.0,2010.0,0.0
2010-03-23,DKI1,52.0,63.308258056640625,9.0,44.0,42.0,29.0,52.0,PM10,SEDANG,29.8,24.1,6.0,9.0,8.6,220.0,18.09,26.7,86.0,92.0,1006.6,19.8,220.0,94.0,72.0,100.0,64.0,10.6,4.3,4.0,1.1,1008.3,1004.0,25.8,0.0042718060798728,1.0,0.0,,0.0,Tuesday,1,2010.0,902973.0,0.22344375,3.0,2010.0,1.0
2010-03-24,DKI1,52.0,64.86543273925781,7.0,41.0,99.0,29.0,99.0,O3,SEDANG,30.7,24.2,11.7,12.0,8.7,207.0,21.46,26.7,86.0,91.0,1006.5,21.2,207.0,97.0,71.0,100.0,60.0,13.5,5.3,5.0,2.2,1008.3,1004.0,62.00999999999999,0.0052657724788872,1.0,0.0,,0.0,Wednesday,1,2010.0,902973.0,0.2233875,3.0,2010.0,2.0
2010-03-25,DKI1,55.0,65.01593780517578,9.0,33.0,46.0,20.0,55.0,PM10,SEDANG,29.7,24.4,10.1,13.0,9.8,43.0,20.44,26.5,87.0,86.0,1007.1,22.3,43.0,95.0,75.0,100.0,44.0,13.6,4.6,8.6,0.4,1009.1,1004.8,46.46,0.0045675702512163,1.0,0.0,,0.0,Thursday,1,2010.0,902973.0,0.22333125,3.0,2010.0,3.0
2010-03-26,DKI1,48.0,57.09596252441406,4.0,45.0,57.0,29.0,57.0,O3,SEDANG,29.1,24.4,9.7,15.0,8.7,277.0,14.86,26.4,87.0,98.0,1008.5,23.8,277.0,95.0,75.0,100.0,86.0,12.6,4.3,4.0,0.7,1010.7,1006.4,41.71,0.0042637580565195,1.0,0.0,,0.0,Friday,1,2010.0,902973.0,0.223275,3.0,2010.0,4.0
2010-03-27,DKI1,61.0,87.41793823242188,18.0,41.0,59.0,16.0,61.0,PM10,SEDANG,30.0,24.4,9.5,11.0,8.7,255.0,16.41,26.5,87.0,98.0,1009.3,28.1,255.0,97.0,73.0,100.0,94.0,16.4,5.4,8.3,1.6,1011.2,1006.0,51.3,0.0053502427424947,1.0,0.0,,1.0,Saturday,0,2010.0,902973.0,0.22321875,3.0,2010.0,5.0
2010-03-28,DKI1,56.0,61.421932220458984,4.0,44.0,45.0,13.0,56.0,PM10,SEDANG,28.1,24.7,13.7,13.0,13.8,274.0,12.03,26.0,90.0,100.0,1009.2,29.2,274.0,96.0,83.0,100.0,99.0,15.0,6.4,5.4,0.7,1010.9,1007.0,87.68,0.0063416567578279,1.0,0.0,,1.0,Sunday,0,2010.0,902973.0,0.2231624999999999,3.0,2010.0,6.0
2010-03-29,DKI1,50.0,62.318275451660156,2.0,34.0,27.0,25.0,50.0,PM10,BAIK,28.5,24.0,23.8,17.0,12.0,267.0,12.96,25.8,90.0,97.0,1009.6,23.8,267.0,96.0,81.0,100.0,88.0,15.3,6.8,9.0,2.9,1011.7,1007.7,161.84,0.0067353407290015,1.0,0.0,,0.0,Monday,1,2010.0,902973.0,0.22310625,3.0,2010.0,0.0
2010-03-30,DKI1,44.0,54.57181167602539,6.0,33.0,27.0,12.0,44.0,PM10,BAIK,27.4,24.3,9.5,17.0,11.1,231.0,6.17,25.7,87.0,99.0,1010.9,20.5,231.0,94.0,78.0,100.0,92.0,15.4,8.0,10.1,4.3,1012.7,1009.3,76.0,0.0079137402314769,1.0,0.0,,0.0,Tuesday,1,2010.0,902973.0,0.22305,3.0,2010.0,1.0
2010-03-31,DKI1,58.0,64.25112915039062,5.0,57.0,27.0,14.0,58.0,PM10,SEDANG,29.0,23.4,5.7,16.0,7.2,251.0,14.35,26.1,87.0,84.0,1010.2,22.0,251.0,96.0,74.0,100.0,53.0,12.9,4.5,5.8,1.5,1012.0,1007.8,25.65,0.0044545634527816,1.0,0.0,,0.0,Wednesday,1,2010.0,902973.0,0.22299375,3.0,2010.0,2.0
2010-04-01,DKI1,59.0,62.156166076660156,5.0,46.0,27.0,21.0,59.0,PM10,SEDANG,31.1,23.7,0.9,3.0,10.2,281.0,21.94,27.0,85.0,72.0,1009.4,24.1,281.0,97.0,66.0,100.0,7.0,12.9,4.6,7.2,1.6,1011.7,1006.1,4.14,0.0045571626708936,0.0,0.0,,0.0,Thursday,1,2010.0,902973.0,0.2229375,4.0,2010.0,3.0
2010-04-02,DKI1,57.0,66.17860412597656,4.0,31.0,88.0,18.0,88.0,O3,SEDANG,31.2,23.9,10.9,7.0,13.3,224.0,22.38,26.9,85.0,79.0,1009.0,28.1,224.0,98.0,70.0,100.0,41.0,16.8,5.8,7.6,2.3,1010.7,1005.4,63.22,0.0057482656095143,1.0,1.0,Good Friday,0.0,Friday,0,2010.0,902973.0,0.22288125,4.0,2010.0,4.0
2010-04-03,DKI1,37.0,59.576229095458984,4.0,18.0,88.0,10.0,37.0,PM10,BAIK,30.0,24.7,0.5,1.0,11.8,238.0,14.05,26.9,81.0,99.0,1009.4,28.8,238.0,89.0,67.0,100.0,91.0,16.5,8.4,10.4,4.3,1011.0,1006.9,4.2,0.0083217753120665,0.0,0.0,,1.0,Saturday,0,2010.0,902973.0,0.222825,4.0,2010.0,5.0
2010-04-04,DKI1,39.0,64.0510025024414,4.0,29.0,88.0,10.0,39.0,PM10,BAIK,31.6,24.4,1.8,3.0,11.1,230.0,22.17,27.6,80.0,68.0,1008.8,29.9,230.0,92.0,66.0,100.0,8.0,14.5,6.6,7.9,2.6,1010.3,1005.9,11.88,0.0065424266455194,1.0,0.0,,1.0,Sunday,0,2010.0,902973.0,0.22276875,4.0,2010.0,6.0
2010-04-05,DKI1,63.0,83.04949188232422,7.0,50.0,88.0,22.0,63.0,PM10,SEDANG,31.3,23.9,1.3,5.0,8.9,223.0,21.72,27.3,84.0,67.0,1008.6,23.0,223.0,97.0,68.0,98.0,32.0,12.6,3.7,6.5,1.1,1010.4,1006.5,4.8100000000000005,0.0036684513186595,1.0,0.0,,0.0,Monday,1,2010.0,902973.0,0.2227124999999999,4.0,2010.0,0.0
2010-04-06,DKI1,70.0,86.32594299316406,9.0,52.0,88.0,27.0,70.0,PM10,SEDANG,30.6,24.2,8.3,8.0,6.5,136.0,22.51,27.1,85.0,67.0,1008.8,21.2,136.0,95.0,71.0,100.0,8.0,12.9,4.1,6.8,1.5,1010.8,1006.5,34.03,0.0040642347343378,1.0,0.0,,0.0,Tuesday,1,2010.0,902973.0,0.22265625,4.0,2010.0,1.0
2010-04-07,DKI1,70.0,101.53846740722656,14.0,42.0,62.0,25.0,70.0,PM10,SEDANG,31.1,24.7,11.1,10.0,6.0,217.0,19.12,27.1,86.0,96.0,1009.7,23.8,217.0,94.0,69.0,100.0,79.0,13.2,4.1,6.5,2.1,1011.6,1007.5,45.51,0.004060612062989,1.0,0.0,,0.0,Wednesday,1,2010.0,902973.0,0.2226,4.0,2010.0,2.0
2010-04-08,DKI1,65.0,102.47598266601562,15.0,54.0,102.0,27.0,102.0,O3,TIDAK SEHAT,30.4,24.4,3.8,5.0,7.6,250.0,17.09,27.0,87.0,96.0,1009.7,20.9,250.0,97.0,71.0,100.0,73.0,11.7,4.5,6.5,0.5,1012.3,1007.1,17.099999999999998,0.0044567693374269,1.0,0.0,,0.0,Thursday,1,2010.0,902973.0,0.2191874999999999,4.0,2010.0,3.0
2010-04-09,DKI1,59.0,74.98223876953125,12.0,46.0,27.0,15.0,59.0,PM10,SEDANG,30.7,24.6,1.9,6.0,11.2,252.0,18.96,27.3,85.0,93.0,1008.2,24.5,252.0,96.0,68.0,100.0,72.0,13.7,7.7,7.9,3.9,1010.5,1005.2,14.63,0.0076373735369966,1.0,0.0,,0.0,Friday,1,2010.0,902973.0,0.215775,4.0,2010.0,4.0
2010-04-10,DKI1,40.0,60.35590744018555,10.0,33.0,33.0,12.0,40.0,PM10,BAIK,30.4,23.6,7.1,12.0,11.2,279.0,21.11,26.6,85.0,88.0,1007.6,24.8,279.0,97.0,71.0,100.0,53.0,14.7,6.2,8.3,1.3,1009.5,1005.1,44.02,0.0061532354108773,1.0,0.0,,1.0,Saturday,0,2010.0,902973.0,0.2123625,4.0,2010.0,5.0
2010-04-11,DKI1,45.0,57.46086120605469,10.0,31.0,21.0,11.0,45.0,PM10,BAIK,30.1,24.8,4.3,10.0,13.1,251.0,17.38,27.2,84.0,95.0,1008.2,29.5,251.0,95.0,73.0,100.0,64.0,16.2,7.8,9.0,4.3,1009.9,1006.0,33.54,0.0077365602063082,1.0,0.0,,1.0,Sunday,0,2010.0,902973.0,0.20895,4.0,2010.0,6.0
2010-04-12,DKI1,66.0,97.57869720458984,19.0,39.0,80.0,25.0,80.0,O3,SEDANG,30.9,23.8,0.1,1.0,7.7,249.0,21.19,27.5,83.0,87.0,1007.3,18.4,249.0,99.0,66.0,100.0,44.0,12.1,5.0,5.8,0.8,1009.1,1004.6,0.5,0.0049637645190112,0.0,0.0,,0.0,Monday,1,2010.0,902973.0,0.2055374999999999,4.0,2010.0,0.0
2010-04-13,DKI1,57.0,83.79521179199219,17.0,34.0,80.0,24.0,80.0,O3,SEDANG,30.8,24.6,0.1,1.0,10.9,275.0,22.04,27.6,82.0,39.0,1008.0,19.4,275.0,96.0,65.0,79.0,9.0,12.9,6.1,6.1,2.0,1009.7,1005.3,0.61,0.0060515873015873,0.0,0.0,,0.0,Tuesday,1,2010.0,902973.0,0.202125,4.0,2010.0,1.0
2010-04-14,DKI1,70.0,105.5546646118164,16.0,40.0,59.0,21.0,70.0,PM10,SEDANG,30.0,25.1,14.1,18.0,9.2,275.0,15.76,26.9,86.0,90.0,1008.6,25.6,275.0,95.0,72.0,100.0,67.0,15.0,5.3,8.6,1.8,1010.6,1006.7,74.72999999999999,0.0052548086456474,1.0,0.0,,0.0,Wednesday,1,2010.0,902973.0,0.1987125,4.0,2010.0,2.0
2010-04-15,DKI1,70.0,100.72208404541016,13.0,57.0,41.0,19.0,70.0,PM10,SEDANG,30.6,24.1,9.3,7.0,11.4,250.0,19.66,26.8,86.0,88.0,1008.9,25.9,250.0,96.0,71.0,100.0,47.0,14.2,6.7,8.3,4.2,1011.2,1006.7,62.31000000000001,0.0066408960253741,1.0,0.0,,0.0,Thursday,1,2010.0,902973.0,0.1953,4.0,2010.0,3.0
2010-04-16,DKI1,38.0,53.891578674316406,11.0,30.0,42.0,13.0,42.0,O3,BAIK,29.7,24.9,5.4,13.0,17.3,247.0,15.78,26.4,82.0,100.0,1009.6,41.8,247.0,94.0,70.0,100.0,98.0,23.1,10.4,9.0,4.9,1011.5,1007.9,56.16,0.0103011093502377,1.0,0.0,,0.0,Friday,1,2010.0,902973.0,0.1918875,4.0,2010.0,4.0
2010-04-17,DKI1,38.0,61.64160919189453,10.0,26.0,28.0,12.0,38.0,PM10,BAIK,30.6,24.0,0.0,0.0,12.1,258.0,18.26,27.1,75.0,95.0,1009.3,24.1,258.0,87.0,63.0,100.0,70.0,15.4,7.7,10.1,3.4,1011.1,1006.7,0.0,0.0076290498365203,0.0,0.0,,1.0,Saturday,0,2010.0,902973.0,0.188475,4.0,2010.0,5.0
2010-04-18,DKI1,36.0,56.50062561035156,9.0,22.0,27.0,10.0,36.0,PM10,BAIK,30.2,24.2,0.9,4.0,15.9,251.0,20.62,27.1,80.0,90.0,1009.6,34.9,251.0,93.0,64.0,100.0,63.0,20.6,11.0,11.9,6.6,1011.7,1007.4,9.9,0.0108954041204437,0.0,0.0,,1.0,Sunday,0,2010.0,902973.0,0.1850625,4.0,2010.0,6.0
2010-04-19,DKI1,36.0,50.6498908996582,9.0,24.0,20.0,10.0,36.0,PM10,BAIK,30.2,24.3,0.3,2.0,17.3,249.0,20.14,27.2,79.0,72.0,1008.4,32.4,249.0,92.0,65.0,99.0,17.0,19.8,10.9,11.5,6.3,1010.5,1005.8,3.27,0.0108092026973423,0.0,0.0,,0.0,Monday,1,2010.0,902973.0,0.18165,4.0,2010.0,0.0
2010-04-20,DKI1,39.0,51.82312774658203,9.0,27.0,24.0,12.0,39.0,PM10,BAIK,30.8,24.3,0.4,2.0,13.4,251.0,20.38,27.2,82.0,78.0,1007.7,27.0,251.0,93.0,65.0,100.0,40.0,16.1,8.2,6.8,3.3,1009.4,1005.2,3.28,0.0081373424630346,0.0,0.0,,0.0,Tuesday,1,2010.0,902973.0,0.1782375,4.0,2010.0,1.0
2010-04-21,DKI1,41.0,53.64179229736328,9.0,23.0,30.0,12.0,41.0,PM10,BAIK,30.3,24.6,2.4,7.0,13.9,256.0,18.02,27.0,84.0,99.0,1008.3,29.9,256.0,95.0,69.0,100.0,97.0,16.2,8.3,9.0,4.2,1010.2,1006.2,19.92,0.008231677080234,1.0,0.0,,0.0,Wednesday,1,2010.0,902973.0,0.174825,4.0,2010.0,2.0
2010-04-22,DKI1,37.0,49.92276382446289,9.0,34.0,25.0,14.0,37.0,PM10,BAIK,30.2,24.7,1.3,4.0,16.2,252.0,17.01,27.3,83.0,97.0,1008.7,31.0,252.0,92.0,70.0,100.0,93.0,18.9,10.1,10.1,4.7,1010.5,1006.3,13.13,0.0100128878754832,1.0,0.0,,0.0,Thursday,1,2010.0,902973.0,0.1714125,4.0,2010.0,3.0
2010-04-23,DKI1,29.0,51.837032318115234,9.0,22.0,23.0,12.0,29.0,PM10,BAIK,30.9,25.2,0.0,0.0,15.2,250.0,18.1,27.6,80.0,90.0,1008.9,32.0,250.0,91.0,66.0,100.0,30.0,20.8,11.8,13.3,8.2,1010.6,1006.4,0.0,0.0116959064327485,0.0,0.0,,0.0,Friday,1,2010.0,902973.0,0.168,4.0,2010.0,4.0
2010-04-24,DKI1,31.0,61.62895965576172,9.0,28.0,36.0,12.0,36.0,O3,BAIK,31.5,25.6,0.3,2.0,11.8,255.0,19.86,28.0,80.0,84.0,1008.7,25.6,255.0,91.0,65.0,100.0,49.0,17.6,9.5,8.6,5.9,1010.5,1005.9,2.85,0.0094180628531773,0.0,0.0,,1.0,Saturday,0,2010.0,902973.0,0.17039375,4.0,2010.0,5.0
2010-04-25,DKI1,50.0,61.76313400268555,9.0,26.0,55.0,29.0,55.0,O3,SEDANG,31.1,24.8,0.9,3.0,10.8,76.0,21.57,27.6,82.0,94.0,1009.3,16.6,76.0,94.0,65.0,100.0,54.0,12.8,5.3,8.3,2.1,1011.1,1007.1,4.77,0.0052511641731893,0.0,0.0,,1.0,Sunday,0,2010.0,902973.0,0.1727875,4.0,2010.0,6.0
2010-04-26,DKI1,58.0,67.42127227783203,9.0,31.0,67.0,29.0,67.0,O3,SEDANG,31.2,25.5,1.4,8.0,10.4,355.0,23.01,27.9,82.0,68.0,1010.2,21.2,355.0,95.0,66.0,100.0,21.0,10.9,4.7,4.7,1.3,1012.1,1008.0,6.58,0.004652544050683,1.0,0.0,,0.0,Monday,1,2010.0,902973.0,0.17518125,4.0,2010.0,0.0
2010-04-27,DKI1,67.0,76.9619369506836,9.0,30.0,52.0,18.0,67.0,PM10,SEDANG,31.0,24.6,0.8,4.0,8.1,266.0,21.03,27.7,81.0,60.0,1010.6,18.7,266.0,95.0,63.0,100.0,14.0,11.0,5.0,6.1,2.9,1012.5,1008.5,4.0,0.0049475559073817,0.0,0.0,,0.0,Tuesday,1,2010.0,902973.0,0.177575,4.0,2010.0,1.0
2010-04-28,DKI1,56.0,69.19227600097656,9.0,26.0,30.0,15.0,56.0,PM10,SEDANG,31.5,24.8,0.0,0.0,9.4,256.0,21.41,28.0,75.0,81.0,1010.6,24.8,256.0,92.0,56.0,99.0,39.0,13.6,6.1,7.9,2.3,1012.1,1008.3,0.0,0.0060360182070057,0.0,0.0,,0.0,Wednesday,1,2010.0,902973.0,0.17996875,4.0,2010.0,2.0
2010-04-29,DKI1,61.0,69.70689392089844,9.0,34.0,61.0,26.0,61.0,PM10,SEDANG,30.4,25.2,5.4,7.0,8.0,140.0,16.98,27.3,84.0,81.0,1010.6,20.9,140.0,93.0,70.0,100.0,26.0,11.2,3.9,4.0,1.1,1012.2,1008.6,21.06,0.0038590936077577,1.0,0.0,,0.0,Thursday,1,2010.0,902973.0,0.1823625,4.0,2010.0,3.0
2010-04-30,DKI1,76.0,95.98844909667969,9.0,42.0,42.0,24.0,76.0,PM10,SEDANG,31.1,24.6,0.1,1.0,14.3,83.0,21.51,27.6,82.0,45.0,1010.0,25.6,83.0,95.0,65.0,99.0,13.0,15.7,7.4,6.5,3.2,1012.0,1007.7,0.7400000000000001,0.0073267326732673,0.0,0.0,,0.0,Friday,1,2010.0,902973.0,0.18475625,4.0,2010.0,4.0
2010-05-01,DKI1,60.0,79.46503448486328,9.0,24.0,28.0,10.0,60.0,PM10,SEDANG,31.4,25.4,0.7,3.0,17.7,91.0,21.46,28.1,80.0,36.0,1009.0,33.5,91.0,91.0,63.0,82.0,1.0,17.4,7.9,8.3,0.0,1010.6,1006.6,5.53,0.0078295341922695,0.0,0.0,,1.0,Saturday,0,2010.0,902973.0,0.18715,5.0,2010.0,5.0
2010-05-02,DKI1,58.0,81.8808822631836,16.0,19.0,31.0,13.0,58.0,PM10,SEDANG,31.0,24.5,1.3,5.0,12.1,71.0,19.79,27.7,82.0,96.0,1008.9,29.2,71.0,96.0,65.0,99.0,87.0,15.2,5.8,6.8,1.4,1010.5,1006.8,7.54,0.0057488353652492,1.0,0.0,,1.0,Sunday,0,2010.0,902973.0,0.18954375,5.0,2010.0,6.0
2010-05-03,DKI1,60.0,96.09732818603516,16.0,29.0,73.0,18.0,73.0,O3,SEDANG,31.7,24.4,1.1,6.0,13.5,90.0,21.95,27.5,82.0,55.0,1007.2,26.3,90.0,96.0,63.0,93.0,8.0,15.3,6.3,8.3,0.7,1008.9,1004.6,6.930000000000001,0.0062549642573471,1.0,0.0,,0.0,Monday,1,2010.0,902973.0,0.1919375,5.0,2010.0,0.0
2010-05-04,DKI1,53.0,71.08268737792969,13.0,27.0,31.0,16.0,53.0,PM10,SEDANG,29.9,24.6,5.4,10.0,17.2,94.0,16.1,26.7,86.0,87.0,1007.0,33.1,94.0,94.0,72.0,100.0,26.0,17.5,7.3,6.5,2.7,1008.4,1004.8,39.42,0.0072492552135054,1.0,0.0,,0.0,Tuesday,1,2010.0,902973.0,0.19433125,5.0,2010.0,1.0
2010-05-05,DKI1,53.0,75.11740112304688,16.0,26.0,35.0,15.0,53.0,PM10,SEDANG,29.7,24.8,6.1,12.0,16.6,95.0,12.99,26.8,85.0,99.0,1007.2,31.7,95.0,95.0,70.0,100.0,95.0,16.2,7.8,6.8,3.2,1008.8,1005.4,47.58,0.0077442414614773,1.0,0.0,,0.0,Wednesday,1,2010.0,902973.0,0.196725,5.0,2010.0,2.0
2010-05-06,DKI1,53.0,76.38903045654297,19.0,25.0,21.0,11.0,53.0,PM10,SEDANG,31.4,25.2,0.2,1.0,12.1,81.0,22.62,28.1,77.0,48.0,1006.4,27.7,81.0,90.0,61.0,99.0,8.0,15.4,7.4,8.3,2.9,1008.2,1004.3,1.4800000000000002,0.0073529411764705,0.0,0.0,,0.0,Thursday,1,2010.0,902973.0,0.19911875,5.0,2010.0,3.0
