tanggal,temperature_2m_max,temperature_2m_min,precipitation_sum,precipitation_hours,wind_speed_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,temperature_2m_mean,relative_humidity_2m_mean,cloud_cover_mean,surface_pressure_mean,wind_gusts_10m_max,winddirection_10m_dominant,relative_humidity_2m_max,relative_humidity_2m_min,cloud_cover_max,cloud_cover_min,wind_gusts_10m_mean,wind_speed_10m_mean,wind_gusts_10m_min,wind_speed_10m_min,surface_pressure_max,surface_pressure_min,stasiun,is_holiday_nasional,nama_libur,is_weekend,day_name,dayofweek,month,dayofyear,quarter,rainy_day,washout_effect,ventilation_proxy,Total_Penduduk,ndvi
2025-10-06,33.502,25.202,0.3,1,15.990646,146.3099,21.7008,28.641584,72.875,94.916664,1008.5943,37.8,146.3099,90.0,51.0,100.0,39.0,14.294999,5.9908996,3.2399998,0.71999997,1010.61176,1005.97266,DKI4,0,Hari Kerja,0,Monday,0,10,279,4,1,4.7971938,221.31148417039861,3037139.0,0.4012531939338235
2025-10-07,33.101997,25.002,11.8,10,10.829958,224.9999,21.3984,27.69575,79.875,71.916664,1009.7774,28.8,224.9999,93.0,55.0,100.0,36.0,16.215,4.575268,5.04,1.1384199,1011.89087,1007.6475,DKI4,0,Hari Kerja,0,Tuesday,1,10,280,4,1,127.7935044,136.91201040812768,3037139.0,0.4012531939338235
2025-10-08,33.202,24.352,12.8,6,9.793058,243.43501,24.264,27.941584,78.25,58.125,1008.5874,21.96,243.43501,95.0,53.0,100.0,24.0,10.155,4.1591206,2.8799999,1.2979984,1011.10944,1005.15924,DKI4,0,Hari Kerja,0,Wednesday,2,10,281,4,1,125.35114240000001,126.2256218053572,3037139.0,0.4012531939338235
2025-10-09,33.601997,24.852,0.90000004,1,13.450708,135.0001,24.6996,28.229082,73.75,38.125,1007.7885,28.44,135.0001,91.0,49.0,100.0,0.0,11.804999,4.821713,3.2399998,1.609969,1009.60016,1005.1677,DKI4,0,Hari Kerja,0,Thursday,3,10,282,4,1,12.10563773802832,183.8029673119729,3037139.0,0.4012531939338235
2025-10-10,33.702,24.352,1.0,3,13.910169,180.0,24.6924,28.1645,71.958336,55.416668,1007.5967,28.8,180.0,87.0,47.0,100.0,0.0,12.555,4.933455,3.2399998,1.4399999,1009.7144,1004.7639,DKI4,0,Hari Kerja,0,Friday,4,10,283,4,1,13.910169,194.7771607842947,3037139.0,0.4012531939338235
2025-10-11,33.202,25.352,0.90000004,2,10.739833,135.0001,23.7528,28.595749,71.541664,64.833336,1007.2188,24.48,135.0001,86.0,48.0,100.0,18.0,14.07,5.446591,3.96,1.8,1009.6334,1004.26624,DKI4,0,Hari Kerja,1,Saturday,5,10,284,4,1,9.66585012959332,151.20366373446947,3037139.0,0.4012531939338235
2025-10-12,34.002,25.002,1.3,2,13.53236,218.65984,23.9652,28.893667,71.666664,53.0,1006.57367,32.760002,218.65984,88.0,47.0,100.0,0.0,12.93,4.9960713,2.52,0.8049845,1008.64075,1003.96625,DKI4,0,Hari Kerja,1,Sunday,6,10,285,4,1,17.592068,190.0648991972223,3037139.0,0.4012531939338235
2025-10-13,33.601997,25.752,9.8,10,12.738099,8.426887,21.3336,28.597834,78.0,85.791664,1006.5708,33.839996,8.426887,90.0,57.0,100.0,54.0,18.675,4.673057,2.8799999,1.0182338,1008.64014,1003.8696,DKI4,0,Hari Kerja,0,Monday,0,10,286,4,1,124.8333702,164.38203206293844,3037139.0,0.4012531939338235
2025-10-14,34.101997,25.552,2.4,4,13.044722,108.43504,22.2336,29.0395,76.333336,80.166664,1005.2373,34.2,108.43504,93.0,51.0,100.0,42.0,13.845,4.5918083,1.4399999,0.0,1007.3405,1002.7782,DKI4,0,Hari Kerja,0,Tuesday,1,10,287,4,1,31.307332799999998,171.78655892270447,3037139.0,0.4012531939338235
2025-10-15,33.151997,26.602,1.4,2,14.021525,149.03632,21.9564,29.247833,75.041664,66.625,1003.91,35.64,149.03632,89.0,58.0,86.0,39.0,19.875,6.0437083,4.32,1.8,1006.2469,1001.0893,DKI4,0,Hari Kerja,0,Wednesday,2,10,288,4,1,19.630135,187.58045081129865,3037139.0,0.4012531939338235
2025-10-16,34.952,26.302,7.3,8,15.379206,18.435053,19.8612,28.806168,78.5,91.375,1003.835,36.0,18.435053,91.0,50.0,100.0,54.0,17.715,4.7867007,2.52,1.08,1005.73157,1000.9768,DKI4,0,Hari Kerja,0,Thursday,3,10,289,4,1,112.2682038,196.66478031859873,3037139.0,0.4012531939338235
2025-10-17,34.952,25.802,11.099999,8,14.77755,224.9999,21.906,29.054083,76.208336,84.291664,1004.7016,30.960001,224.9999,94.0,49.0,100.0,37.0,13.29,4.5388494,1.08,0.0,1006.81885,1001.88544,DKI4,0,Hari Kerja,0,Friday,4,10,290,4,1,164.03079022245,194.82157606852877,3037139.0,0.4012531939338235
2025-10-18,33.851997,25.702,3.7,7,10.853866,135.0001,21.9384,28.741583,76.333336,75.083336,1004.1709,24.84,135.0001,90.0,50.0,100.0,5.0,11.595,4.055821,4.68,1.5273507,1006.43243,1001.47186,DKI4,0,Hari Kerja,1,Saturday,5,10,291,4,1,40.1593042,142.7834411651994,3037139.0,0.4012531939338235
2025-10-19,32.452,25.502,0.9,2,10.483357,11.76827,21.4056,28.68325,77.25,65.291664,1003.1941,25.919998,11.76827,93.0,60.0,94.0,30.0,13.709999,5.062883,2.8799999,1.2979984,1005.2369,1000.6849,DKI4,0,Hari Kerja,1,Sunday,6,10,292,4,1,9.4350213,136.1403480983003,3037139.0,0.4012531939338235
2025-10-20,33.552,25.802,0.7,0,10.1376915,180.0,21.0996,29.00825,72.791664,89.458336,1003.56696,22.319998,180.0,88.0,52.0,100.0,49.0,11.084999,4.179935,2.16,1.08,1005.72095,1000.7856,DKI4,0,Hari Kerja,0,Monday,0,10,293,4,1,7.09638405,139.7667216409951,3037139.0,0.4012531939338235
2025-10-21,34.651997,25.602,12.2,6,13.70839,180.0,19.2204,28.860334,75.916664,97.583336,1004.90326,30.239998,180.0,89.0,48.0,100.0,56.0,11.04,4.269875,3.6,0.5091169,1007.0268,1002.47876,DKI4,0,Hari Kerja,0,Tuesday,1,10,294,4,1,167.242358,181.45694337084413,3037139.0,0.4012531939338235
2025-10-22,33.601997,25.602,6.7,7,12.849528,258.6901,18.9576,28.581167,78.458336,96.875,1005.6442,28.08,258.6901,92.0,54.0,100.0,88.0,14.04,5.8180394,1.8,0.35999998,1007.9128,1003.07544,DKI4,0,Hari Kerja,0,Wednesday,2,10,295,4,1,86.0918376,164.69955857765834,3037139.0,0.4012531939338235
2025-10-23,31.302,24.952,1.9000001,3,14.685176,255.06853,14.8392,27.52075,80.958336,97.75,1006.2695,29.519999,255.06853,95.0,63.0,100.0,90.0,15.915,7.1969094,4.32,0.0,1007.80743,1004.3518,DKI4,0,Hari Kerja,0,Thursday,3,10,296,4,1,27.9018358685176,182.52900740118966,3037139.0,0.4012531939338235
2025-10-24,32.151997,24.802,2.0,5,12.599998,270.0,17.2764,27.879084,77.541664,95.791664,1006.0568,29.16,270.0,89.0,61.0,100.0,77.0,15.84,7.3858285,5.7599998,2.9024127,1008.6984,1003.86865,DKI4,0,Hari Kerja,0,Friday,4,10,297,4,1,25.199996,163.4774521718595,3037139.0,0.4012531939338235
2025-10-25,32.752,24.552,0.6,1,9.422101,233.13002,15.318,27.82075,75.291664,98.416664,1006.30963,23.4,233.13002,89.0,56.0,100.0,91.0,12.134999,5.621137,4.68,2.5455842,1007.7172,1003.77246,DKI4,0,Hari Kerja,1,Saturday,5,10,298,4,1,5.653260599999999,125.93095261027341,3037139.0,0.4012531939338235
2025-10-26,33.002,24.952,2.3000002,4,12.397806,180.0,20.1888,28.091583,75.375,99.875,1006.7569,23.039999,180.0,93.0,51.0,100.0,97.0,9.285,4.240474,4.32,0.8049845,1008.7183,1004.9526,DKI4,0,Hari Kerja,1,Sunday,6,10,299,4,1,28.514956279561197,165.59305784890745,3037139.0,0.4012531939338235
2025-10-27,32.601997,24.402,14.3,8,14.529915,224.9999,19.6632,27.641584,80.625,95.916664,1007.2801,26.28,224.9999,94.0,57.0,100.0,73.0,10.71,5.204812,4.32,2.0364676,1008.91174,1004.74817,DKI4,0,Hari Kerja,0,Monday,0,10,300,4,1,207.77778450000002,181.5279905016,3037139.0,0.4012531939338235
2025-10-28,31.302,25.552,6.0,7,7.628263,216.86998,15.4692,27.456167,82.125,100.0,1007.7478,20.519999,216.86998,92.0,67.0,100.0,100.0,9.66,4.284863,2.8799999,1.484318,1009.61755,1006.0326,DKI4,0,Hari Kerja,0,Tuesday,1,10,301,4,1,45.769577999999996,93.6056652185254,3037139.0,0.4012531939338235
2025-10-29,32.351997,24.702,3.0,3,5.315336,135.0001,21.8268,28.197832,74.375,93.166664,1007.60956,16.56,135.0001,89.0,54.0,100.0,70.0,7.77,2.6888978,2.16,1.0182338,1009.62897,1004.9693,DKI4,0,Hari Kerja,0,Wednesday,2,10,302,4,1,15.946008,72.01053268184417,3037139.0,0.4012531939338235
2025-10-30,33.002,25.902,11.0,5,8.404285,215.53777,18.9252,28.177,80.5,98.583336,1007.43085,16.919998,215.53777,95.0,56.0,100.0,81.0,8.265,3.9445925,3.96,1.484318,1009.2257,1004.8708,DKI4,0,Hari Kerja,0,Thursday,3,10,303,4,1,92.447135,105.17684448686023,3037139.0,0.4012531939338235
2025-10-31,33.002,25.252,13.6,8,10.948973,180.0,21.0492,27.993668,79.916664,78.208336,1008.2598,21.599998,180.0,95.0,58.0,100.0,36.0,9.974999,4.2721295,3.6,0.71999997,1010.11707,1005.95435,DKI4,0,Hari Kerja,0,Friday,4,10,304,4,1,148.9060328,138.13651339582196,3037139.0,0.4012531939338235
2025-11-01,33.702,24.802,6.5,5,11.966953,243.43501,20.412,27.993668,78.625,77.833336,1007.8942,23.4,243.43501,93.0,53.0,100.0,10.0,11.535,4.757506,3.2399998,1.2979984,1009.81757,1005.28674,DKI4,0,Hari Kerja,1,Saturday,5,11,305,4,1,77.7851945,153.40441997294243,3037139.0,0.4259752757352941
2025-11-02,33.752,25.302,15.599999,9,15.683776,224.9999,21.3732,28.389502,76.958336,92.916664,1007.59076,29.88,224.9999,89.0,54.0,100.0,36.0,11.415,4.647246,1.08,0.5091169,1009.5194,1005.4619,DKI4,0,Hari Kerja,1,Sunday,6,11,306,4,1,244.666889916224,205.34263863903917,3037139.0,0.4259752757352941
2025-11-03,33.901997,25.152,7.8,6,12.43434,201.80147,22.0428,28.5395,76.75,97.0,1007.10187,28.44,201.80147,90.0,52.0,100.0,56.0,12.45,5.215661,3.6,1.1384199,1009.1196,1004.3547,DKI4,0,Hari Kerja,0,Monday,0,11,307,4,1,96.987852,163.161525292714,3037139.0,0.4259752757352941
2025-11-04,34.101997,25.002,0.6,1,13.979871,180.0,23.4036,29.216583,72.041664,90.875,1006.38153,28.44,180.0,94.0,47.0,100.0,46.0,12.03,5.1933575,2.8799999,1.08,1008.6411,1003.2877,DKI4,0,Hari Kerja,0,Tuesday,1,11,308,4,1,8.3879226,195.2909356200133,3037139.0,0.4259752757352941
2025-11-05,32.101997,25.852,0.1,0,20.523157,243.43501,16.5024,28.066584,71.708336,95.875,1006.1751,41.399998,243.43501,87.0,58.0,100.0,67.0,19.92,9.2248955,4.32,2.0991426,1008.23596,1003.6648,DKI4,0,Hari Kerja,0,Wednesday,2,11,309,4,1,2.0523157000000003,287.9705582178159,3037139.0,0.4259752757352941
2025-11-06,31.702,25.302,0.0,0,22.380884,251.56496,19.8108,27.929083,73.041664,85.333336,1005.9494,43.56,251.56496,84.0,58.0,100.0,43.0,23.76,11.58546,7.92,4.1046314,1007.80743,1003.66016,DKI4,0,Hari Kerja,0,Thursday,3,11,310,4,0,0.0,308.2355411737279,3037139.0,0.4259752757352941
2025-11-07,33.052,24.952,1.1,2,18.03237,224.9999,19.9908,28.07075,75.125,89.125,1005.76373,36.719997,224.9999,88.0,54.0,100.0,69.0,20.775,9.826243,5.3999996,2.8116899,1007.5257,1003.36975,DKI4,0,Hari Kerja,0,Friday,4,11,311,4,1,19.835607000000003,241.4150244517817,3037139.0,0.4259752757352941
2025-11-08,30.152,25.152,3.0,6,21.41319,266.6336,16.344,27.097834,80.166664,94.083336,1007.0505,52.92,266.6336,90.0,66.0,100.0,61.0,27.765,11.564018,10.08,4.5536795,1008.5952,1005.64105,DKI4,0,Hari Kerja,1,Saturday,5,11,312,4,1,64.23957,268.9916558844834,3037139.0,0.4259752757352941
2025-11-09,32.151997,24.352,0.90000004,2,16.263872,243.43501,18.486,27.712418,74.958336,99.541664,1006.292,37.44,243.43501,88.0,55.0,100.0,92.0,18.615,7.687041,4.32,2.0364676,1008.14764,1003.97,DKI4,0,Hari Kerja,1,Sunday,6,11,313,4,1,14.637485450554879,218.33734786513935,3037139.0,0.4259752757352941
2025-11-10,32.702,24.802,0.0,0,17.698677,257.27563,22.6224,27.949915,74.083336,78.833336,1005.89136,40.32,257.27563,87.0,54.0,100.0,7.0,20.85,8.802793,7.5599995,3.5455887,1007.6437,1003.65753,DKI4,0,Hari Kerja,0,Monday,0,11,314,4,0,0.0,240.30972738229173,3037139.0,0.4259752757352941
2025-11-11,30.552,24.952,2.2,5,16.676977,249.44386,16.56,27.220749,75.791664,95.416664,1006.4992,41.039997,249.44386,83.0,66.0,100.0,66.0,21.915,8.87312,6.4799995,3.0547013,1008.69684,1004.7459,DKI4,0,Hari Kerja,0,Tuesday,1,11,315,4,1,36.689349400000005,221.46715249474403,3037139.0,0.4259752757352941
2025-11-12,31.602,24.352,1.6999999,2,15.827721,254.47583,11.79,26.452002,81.416664,98.708336,1007.26416,36.36,254.47583,91.0,61.0,100.0,90.0,23.835,10.25644,13.679999,5.7599998,1009.29315,1005.04346,DKI4,0,Hari Kerja,0,Wednesday,2,11,316,4,1,26.907124117227898,195.81613043957879,3037139.0,0.4259752757352941
2025-11-13,30.602,24.502,0.70000005,2,16.520823,266.186,17.3952,26.968666,77.458336,91.458336,1007.2195,39.6,266.186,89.0,62.0,100.0,48.0,21.99,9.114248,9.36,3.8773184,1008.92413,1005.04846,DKI4,0,Hari Kerja,0,Thursday,3,11,317,4,1,11.56457692604115,214.82639494926022,3037139.0,0.4259752757352941
2025-11-14,29.952,24.402,0.3,1,16.24394,270.0,15.5268,26.564499,79.958336,83.875,1006.17694,41.760002,270.0,89.0,65.0,100.0,48.0,21.225,9.141517,10.799999,4.379589,1008.09265,1003.74664,DKI4,0,Hari Kerja,0,Friday,4,11,318,4,1,4.873181999999999,204.4099297256961,3037139.0,0.4259752757352941
2025-11-15,31.902,24.002,5.4,6,11.753877,257.00537,18.5832,27.362417,78.416664,93.208336,1006.20135,33.12,257.00537,87.0,62.0,100.0,49.0,16.035,6.026633,3.96,1.1384199,1008.20624,1004.3562,DKI4,0,Hari Kerja,1,Saturday,5,11,319,4,1,63.4709358,150.81956183616722,3037139.0,0.4259752757352941
2025-11-16,32.452,24.952,0.0,0,18.775301,270.0,20.43,28.045752,75.75,99.916664,1006.47394,40.68,270.0,90.0,56.0,100.0,99.0,22.74,9.989529,10.440001,4.6938252,1008.40283,1003.5711,DKI4,0,Hari Kerja,1,Sunday,6,11,320,4,0,0.0,249.46338181063945,3037139.0,0.4259752757352941
2025-11-17,32.702,24.652,0.1,0,17.227419,255.96373,20.6244,28.122833,73.0,93.208336,1006.30853,37.079998,255.96373,84.0,56.0,100.0,48.0,20.939999,9.065055,5.7599998,2.9024127,1008.1378,1003.573,DKI4,0,Hari Kerja,0,Monday,0,11,321,4,1,1.7227419000000002,237.4808039669051,3037139.0,0.4259752757352941
2025-11-18,31.852,24.302,8.8,6,12.24,180.0,16.8804,27.006166,81.208336,75.458336,1005.58716,27.72,180.0,90.0,62.0,100.0,39.0,13.514999,4.66734,3.2399998,1.4399999,1007.42566,1003.5371,DKI4,0,Hari Kerja,0,Tuesday,1,11,322,4,1,107.71200000000002,151.56555896429157,3037139.0,0.4259752757352941
2025-11-19,31.802,23.952,11.0,6,12.387348,141.34016,17.8596,26.991583,83.291664,90.458336,1005.4665,32.039997,141.34016,96.0,62.0,100.0,44.0,14.399999,5.535332,1.4399999,0.8049845,1007.31714,1003.061,DKI4,0,Hari Kerja,0,Wednesday,2,11,323,4,1,136.260828,149.53553380614417,3037139.0,0.4259752757352941
2025-11-20,28.852,24.402,13.7,10,14.332341,279.46225,10.5552,26.224916,87.416664,99.333336,1006.01984,33.839996,279.46225,94.0,79.0,100.0,84.0,18.81,7.809328,3.96,1.609969,1007.7929,1003.9325,DKI4,0,Hari Kerja,0,Thursday,3,11,324,4,1,196.3530717,164.94131370244742,3037139.0,0.4259752757352941
2025-11-21,32.252,24.052,0.6,2,12.661564,244.2901,19.9332,27.427,78.708336,92.291664,1005.9651,29.88,244.2901,93.0,58.0,100.0,55.0,19.769999,8.698895,11.5199995,5.0528407,1007.74786,1003.6673,DKI4,0,Hari Kerja,0,Friday,4,11,325,4,1,7.5969384,161.82646137273693,3037139.0,0.4259752757352941
2025-11-22,33.052,24.402,2.0,4,10.137692,180.0,19.9476,27.88325,76.041664,88.083336,1005.4295,23.039999,180.0,90.0,49.0,100.0,54.0,8.655,3.2456293,1.4399999,0.5091169,1007.238,1003.0637,DKI4,0,Hari Kerja,1,Saturday,5,11,326,4,1,20.275384,134.04144599878825,3037139.0,0.4259752757352941
2025-11-23,30.952,25.352,3.3,3,11.966953,263.6599,14.9652,27.516584,80.083336,99.75,1005.25995,25.56,263.6599,92.0,66.0,100.0,94.0,14.1449995,6.0940766,3.6,1.8,1006.8293,1003.35284,DKI4,0,Hari Kerja,1,Sunday,6,11,327,4,1,39.490944899999995,150.21725087017293,3037139.0,0.4259752757352941
2025-11-24,34.052,24.602,0.0,0,19.13426,251.56496,21.8808,28.420748,68.375,74.625,1004.8115,37.8,251.56496,85.0,48.0,100.0,37.0,17.58,8.115193,5.3999996,2.7416782,1006.73846,1002.29443,DKI4,0,Hari Kerja,0,Monday,0,11,328,4,0,0.0,281.1893892795613,3037139.0,0.4259752757352941
2025-11-25,33.901997,23.802,0.0,0,14.118243,240.2552,22.7484,28.4895,66.291664,96.083336,1004.2305,27.72,240.2552,85.0,46.0,100.0,69.0,14.774999,6.950474,5.04,2.7416782,1005.92566,1001.5992,DKI4,0,Hari Kerja,0,Tuesday,1,11,329,4,0,0.0,213.8725953086877,3037139.0,0.4259752757352941
2025-11-26,33.302,24.302,0.1,0,16.24394,230.19447,23.328,28.27075,70.958336,80.666664,1004.4155,32.399998,230.19447,86.0,47.0,100.0,12.0,15.329999,7.1685615,5.3999996,2.8116899,1006.6075,1001.978,DKI4,0,Hari Kerja,0,Wednesday,2,11,330,4,1,1.624394,229.93302882793074,3037139.0,0.4259752757352941
2025-11-27,32.552,24.852,0.3,0,10.685391,213.6901,17.9424,28.174917,74.958336,80.208336,1005.5488,23.4,213.6901,90.0,55.0,100.0,4.0,9.749999,4.0696783,2.52,1.2979984,1007.44086,1003.46423,DKI4,0,Hari Kerja,0,Thursday,3,11,331,4,1,3.2056172999999997,143.34205734744162,3037139.0,0.4259752757352941
2025-11-28,32.952,24.302,4.8,4,11.165805,224.9999,19.0908,28.156166,74.833336,94.166664,1005.6733,24.119999,224.9999,89.0,54.0,100.0,30.0,9.884999,3.6682107,3.2399998,0.5091169,1007.3405,1003.94763,DKI4,0,Hari Kerja,0,Friday,4,11,332,4,1,53.595864,150.05547743463555,3037139.0,0.4259752757352941
2025-11-29,33.452,24.902,5.1000004,4,9.422101,206.56499,20.1348,28.693666,70.208336,99.166664,1006.2268,21.24,206.56499,83.0,47.0,100.0,80.0,10.919999,4.429111,4.68,2.2768397,1007.8381,1003.8835,DKI4,0,Hari Kerja,1,Saturday,5,11,333,4,1,48.052718868840394,135.03767613160352,3037139.0,0.4259752757352941
2025-11-30,32.651997,25.602,10.2,12,10.495713,158.19853,16.8048,28.235334,75.375,99.291664,1007.5727,23.759998,158.19853,87.0,58.0,100.0,83.0,11.505,4.568834,2.8799999,0.8049845,1010.0015,1005.659,DKI4,0,Hari Kerja,1,Sunday,6,11,334,4,1,107.0562726,140.30107974573932,3037139.0,0.4259752757352941
2025-09-01,32.955997,24.356,0.9,3,14.336861,144.46223,21.2616,27.995583,74.083336,40.208332,1008.2181,30.239998,144.46223,91.0,50.0,100.0,0.0,13.905,6.213839,3.6,1.9386592,1009.94885,1005.7698,DKI5,0,Hari Kerja,0,Monday,0,9,244,3,1,12.903174900000002,195.11382097296618,2479600.0,0.3529881217277487
2025-09-02,33.656,24.856,0.0,0,17.727943,123.690094,21.3624,28.3935,68.541664,37.5,1008.5693,35.28,123.690094,86.0,45.0,100.0,0.0,16.859999,7.727409,3.96,1.8,1010.5551,1005.7775,DKI5,0,Hari Kerja,0,Tuesday,1,9,245,3,0,0.0,260.8611757944759,2479600.0,0.3529881217277487
2025-09-03,35.306,24.156,0.0,0,21.900904,161.56496,23.6808,28.558083,66.958336,37.5,1009.06085,43.92,161.56496,86.0,37.0,97.0,0.0,18.644999,8.613396,3.2399998,1.835647,1011.15607,1006.5751,DKI5,0,Hari Kerja,0,Wednesday,2,9,246,3,0,0.0,330.04620673381726,2479600.0,0.3529881217277487
2025-09-04,34.005997,24.306,0.0,0,16.58346,180.0,22.8348,28.470583,71.291664,41.541668,1008.7193,34.92,180.0,87.0,44.0,100.0,0.0,15.21,6.6192055,1.8,0.8049845,1011.0568,1006.1737,DKI5,0,Hari Kerja,0,Thursday,3,9,247,3,0,0.0,234.6425265480968,2479600.0,0.3529881217277487
2025-09-05,32.755997,24.706,5.9,9,12.964998,216.86998,19.7352,28.001833,77.666664,66.125,1009.14624,28.44,216.86998,91.0,56.0,100.0,32.0,11.024999,4.2846265,3.2399998,0.8049845,1011.1462,1007.0654,DKI5,1,Prophet's Birthday,0,Friday,4,9,248,3,1,76.4934882,168.45810428149096,2479600.0,0.3529881217277487
2025-09-06,32.255997,24.856,5.2,11,11.879999,7.59456,19.6632,27.735167,76.041664,80.958336,1009.757,26.64,7.59456,90.0,52.0,100.0,28.0,11.415,4.1518216,3.2399998,0.35999998,1011.5609,1007.76526,DKI5,0,Hari Kerja,1,Saturday,5,9,249,3,1,61.7759948,157.75446668609197,2479600.0,0.3529881217277487
2025-09-07,32.106,24.506,0.4,0,7.6367526,188.13002,20.6892,27.931,71.666664,72.833336,1009.3582,17.64,188.13002,90.0,53.0,100.0,34.0,8.37,3.2190697,2.52,0.35999998,1011.6466,1006.86945,DKI5,0,Hari Kerja,1,Sunday,6,9,250,3,1,3.0547010400000003,107.55654620928527,2479600.0,0.3529881217277487
2025-09-08,33.755997,24.756,0.3,0,12.661564,188.13002,22.1832,28.44975,71.5,69.916664,1009.26447,28.44,188.13002,88.0,46.0,100.0,33.0,12.179999,4.956371,4.68,0.71999997,1011.1567,1006.67377,DKI5,0,Hari Kerja,0,Monday,0,9,251,3,1,3.7984692,178.7254081095256,2479600.0,0.3529881217277487
2025-09-09,32.656,25.006,2.9,6,10.538843,163.30067,20.4444,28.1435,76.5,82.333336,1009.6838,23.039999,163.30067,92.0,51.0,100.0,36.0,11.054999,3.9855087,2.8799999,0.5091169,1011.75604,1006.86816,DKI5,0,Hari Kerja,0,Tuesday,1,9,252,3,1,30.5626447,139.0967195796523,2479600.0,0.3529881217277487
2025-09-10,32.806,24.756,8.3,11,11.440978,161.56496,19.0908,27.803917,80.041664,87.083336,1008.9124,28.44,161.56496,93.0,58.0,100.0,50.0,13.785,4.6541734,2.16,0.35999998,1010.8561,1006.06866,DKI5,0,Hari Kerja,0,Wednesday,2,9,253,3,1,94.9601174,144.21170169984472,2479600.0,0.3529881217277487
2025-09-11,32.406,24.856,6.8,11,9.028754,333.43503,18.4392,27.545584,79.666664,91.916664,1008.9864,19.8,333.43503,90.0,56.0,100.0,65.0,11.16,4.228583,5.04,1.08,1011.1443,1006.76263,DKI5,0,Hari Kerja,0,Thursday,3,9,254,3,1,61.3955272,114.350087446182,2479600.0,0.3529881217277487
2025-09-12,32.906,25.006,18.1,7,12.10157,90.0,17.9316,27.672667,81.125,95.791664,1009.54034,24.48,90.0,92.0,56.0,100.0,67.0,9.2699995,3.435912,2.16,0.5091169,1011.34503,1006.66583,DKI5,0,Hari Kerja,0,Friday,4,9,255,3,1,219.03841700000004,150.59504582229647,2479600.0,0.3529881217277487
2025-09-13,33.505997,24.956,0.9,2,10.538843,198.43504,22.3956,28.333084,74.416664,58.75,1009.8842,21.599998,198.43504,92.0,49.0,100.0,0.0,9.45,3.9163103,3.2399998,0.35999998,1011.85455,1007.47534,DKI5,0,Hari Kerja,1,Saturday,5,9,256,3,1,9.4849587,143.019190325175,2479600.0,0.3529881217277487
2025-09-14,34.156,24.206,1.7,2,14.689589,135.0001,23.2848,28.308083,73.208336,83.583336,1009.73004,29.88,135.0001,92.0,45.0,100.0,32.0,13.3949995,5.8374686,2.8799999,1.484318,1011.7481,1006.8776,DKI5,0,Hari Kerja,1,Sunday,6,9,257,3,1,24.972301299999998,202.60697208789938,2479600.0,0.3529881217277487
2025-09-15,33.205997,25.556,0.4,0,12.015589,144.46223,20.1996,28.672667,70.458336,75.791664,1009.5859,25.919998,144.46223,85.0,48.0,100.0,4.0,12.57,5.336874,5.3999996,2.1897945,1011.8575,1006.8704,DKI5,0,Hari Kerja,0,Monday,0,9,258,3,1,4.806235600000001,172.16939716820875,2479600.0,0.3529881217277487
2025-09-16,32.755997,25.006,15.9,10,11.113451,224.9999,18.6552,28.097666,75.75,90.666664,1009.5212,24.48,224.9999,87.0,54.0,100.0,33.0,11.61,4.5566664,3.96,1.0182338,1011.65826,1007.066,DKI5,0,Hari Kerja,0,Tuesday,1,9,259,3,1,176.7038709,148.1091008536132,2479600.0,0.3529881217277487
2025-09-17,32.205997,24.806,17.9,14,12.7279215,360.0,19.1808,27.683083,79.083336,90.416664,1009.7194,27.72,360.0,93.0,62.0,100.0,39.0,11.655,4.386978,3.2399998,0.5091169,1012.1447,1007.06696,DKI5,0,Hari Kerja,0,Wednesday,2,9,260,3,1,227.82979484999998,162.50742457585628,2479600.0,0.3529881217277487
2025-09-18,31.206,24.706,0.3,0,8.759178,206.56499,18.8424,27.82475,78.375,88.166664,1009.5743,18.359999,206.56499,92.0,61.0,100.0,44.0,10.365,4.391648,2.16,0.8049845,1011.9509,1006.7692,DKI5,0,Hari Kerja,0,Thursday,3,9,261,3,1,2.6277534,112.82986919203063,2479600.0,0.3529881217277487
2025-09-19,32.306,25.306,8.599999,7,10.464798,218.65984,18.8604,27.783083,81.333336,91.25,1009.6824,26.28,218.65984,92.0,59.0,100.0,58.0,17.385,4.4381976,6.12,0.8049845,1011.749,1007.4618,DKI5,0,Hari Kerja,0,Friday,4,9,262,3,1,89.997252335202,129.91133623432341,2479600.0,0.3529881217277487
2025-09-20,31.206,25.256,3.6000001,4,15.745627,213.6901,17.4168,27.610167,81.25,96.0,1009.4694,37.44,213.6901,93.0,59.0,100.0,39.0,16.905,6.5625434,2.8799999,1.2979984,1011.65515,1007.7621,DKI5,0,Hari Kerja,1,Saturday,5,9,263,3,1,56.6842587745627,195.62742941924677,2479600.0,0.3529881217277487
2025-09-21,32.306,24.656,6.6,8,11.212135,224.9999,20.9376,27.77475,83.291664,79.791664,1009.89044,26.64,224.9999,98.0,61.0,100.0,51.0,13.424999,5.0660377,3.2399998,1.2979984,1012.0547,1007.7634,DKI5,0,Hari Kerja,1,Sunday,6,9,264,3,1,74.000091,135.9443118880348,2479600.0,0.3529881217277487
